,winner
75455,0
75456,1
75457,0
75458,1
75459,0
75460,0
75461,1
75462,0
75463,1
75464,0
75465,1
75466,1
75467,1
75468,0
75469,0
75470,1
75471,0
75472,1
75473,0
75474,1
75475,1
75476,1
75477,0
75478,0
75479,1
75480,1
75481,1
75482,0
75483,1
75484,1
75485,0
75486,0
75487,1
75488,1
75489,1
75490,0
75491,1
75492,0
75493,1
75494,1
75495,1
75496,0
75497,0
75498,0
75499,0
75500,0
75501,1
75502,1
75503,0
75504,0
75505,1
75506,0
75507,1
75508,1
75509,1
75510,1
75511,0
75512,1
75513,0
75514,0
75515,1
75516,1
75517,0
75518,1
75519,0
75520,1
75521,1
75522,0
75523,1
75524,0
75525,1
75526,0
75527,0
75528,1
75529,0
75530,1
75531,1
75532,1
75533,0
75534,1
75535,1
75536,0
75537,1
75538,0
75539,0
75540,0
75541,1
75542,0
75543,1
75544,0
75545,0
75546,1
75547,0
75548,0
75549,0
75550,1
75551,1
75552,0
75553,1
75554,0
75555,0
75556,1
75557,0
75558,1
75559,1
75560,1
75561,1
75562,0
75563,1
75564,1
75565,0
75566,1
75567,1
75568,0
75569,0
75570,1
75571,1
75572,0
75573,0
75574,0
75575,0
75576,0
75577,1
75578,1
75579,1
75580,0
75581,1
75582,0
75583,0
75584,1
75585,0
75586,1
75587,0
75588,0
75589,0
75590,0
75591,0
75592,0
75593,0
75594,0
75595,1
75596,0
75597,0
75598,0
75599,1
75600,1
75601,0
75602,1
75603,1
75604,1
75605,0
75606,1
75607,0
75608,1
75609,1
75610,1
75611,0
75612,1
75613,0
75614,0
75615,1
75616,1
75617,1
75618,1
75619,1
75620,1
75621,0
75622,1
75623,0
75624,1
75625,1
75626,0
75627,0
75628,0
75629,0
75630,0
75631,0
75632,0
75633,0
75634,0
75635,1
75636,1
75637,1
75638,1
75639,0
75640,1
75641,1
75642,0
75643,0
75644,1
75645,0
75646,0
75647,1
75648,1
75649,1
75650,1
75651,0
75652,1
75653,1
75654,1
75655,0
75656,0
75657,0
75658,0
75659,0
75660,1
75661,1
75662,0
75663,0
75664,1
75665,0
75666,1
75667,1
75668,1
75669,1
75670,0
75671,0
75672,0
75673,0
75674,0
75675,1
75676,1
75677,0
75678,0
75679,0
75680,1
75681,1
75682,0
75683,0
75684,0
75685,0
75686,0
75687,0
75688,0
75689,0
75690,0
75691,0
75692,0
75693,0
75694,1
75695,0
75696,1
75697,0
75698,1
75699,0
75700,0
75701,1
75702,0
75703,0
75704,1
75705,0
75706,0
75707,0
75708,0
75709,1
75710,1
75711,1
75712,0
75713,0
75714,1
75715,1
75716,1
75717,1
75718,1
75719,1
75720,1
75721,1
75722,0
75723,0
75724,0
75725,1
75726,0
75727,1
75728,1
75729,1
75730,0
75731,0
75732,0
75733,0
75734,1
75735,0
75736,0
75737,0
75738,1
75739,1
75740,1
75741,0
75742,0
75743,0
75744,0
75745,0
75746,1
75747,0
75748,0
75749,0
75750,0
75751,0
75752,1
75753,0
75754,1
75755,0
75756,0
75757,0
75758,0
75759,0
75760,1
75761,0
75762,0
75763,1
75764,1
75765,1
75766,0
75767,1
75768,1
75769,1
75770,0
75771,1
75772,0
75773,1
75774,0
75775,1
75776,1
75777,1
75778,1
75779,1
75780,1
75781,0
75782,0
75783,1
75784,0
75785,1
75786,0
75787,1
75788,1
75789,0
75790,1
75791,1
75792,1
75793,1
75794,1
75795,1
75796,0
75797,1
75798,0
75799,0
75800,1
75801,0
75802,0
75803,0
75804,1
75805,1
75806,1
75807,1
75808,0
75809,1
75810,0
75811,1
75812,1
75813,1
75814,1
75815,1
75816,1
75817,1
75818,0
75819,0
75820,0
75821,0
75822,0
75823,1
75824,0
75825,1
75826,0
75827,0
75828,1
75829,1
75830,0
75831,1
75832,1
75833,0
75834,0
75835,1
75836,0
75837,0
75838,0
75839,0
75840,1
75841,0
75842,0
75843,1
75844,1
75845,1
75846,0
75847,0
75848,1
75849,1
75850,0
75851,1
75852,0
75853,1
75854,0
75855,1
75856,0
75857,0
75858,1
75859,1
75860,1
75861,1
75862,0
75863,1
75864,1
75865,1
75866,0
75867,0
75868,0
75869,1
75870,1
75871,0
75872,1
75873,0
75874,1
75875,1
75876,1
75877,1
75878,1
75879,0
75880,1
75881,1
75882,0
75883,0
75884,0
75885,0
75886,0
75887,0
75888,0
75889,0
75890,0
75891,0
75892,1
75893,1
75894,1
75895,1
75896,0
75897,0
75898,0
75899,0
75900,0
75901,0
75902,0
75903,1
75904,0
75905,0
75906,1
75907,0
75908,1
75909,0
75910,0
75911,1
75912,1
75913,0
75914,0
75915,0
75916,0
75917,1
75918,1
75919,0
75920,0
75921,1
75922,1
75923,1
75924,1
75925,0
75926,1
75927,1
75928,1
75929,1
75930,0
75931,0
75932,0
75933,1
75934,0
75935,1
75936,1
75937,1
75938,1
75939,0
75940,1
75941,1
75942,1
75943,0
75944,1
75945,0
75946,0
75947,1
75948,0
75949,1
75950,0
75951,0
75952,1
75953,1
75954,1
75955,1
75956,1
75957,0
75958,1
75959,1
75960,0
75961,1
75962,0
75963,0
75964,1
75965,1
75966,0
75967,0
75968,1
75969,1
75970,0
75971,0
75972,1
75973,1
75974,0
75975,1
75976,0
75977,1
75978,1
75979,0
75980,0
75981,1
75982,0
75983,1
75984,1
75985,0
75986,1
75987,0
75988,1
75989,0
75990,0
75991,0
75992,1
75993,1
75994,1
75995,0
75996,0
75997,0
75998,1
75999,0
76000,0
76001,1
76002,1
76003,0
76004,0
76005,0
76006,1
76007,1
76008,1
76009,1
76010,1
76011,1
76012,0
76013,0
76014,0
76015,1
76016,1
76017,0
76018,1
76019,1
76020,1
76021,1
76022,0
76023,0
76024,0
76025,0
76026,1
76027,1
76028,0
76029,0
76030,0
76031,1
76032,0
76033,0
76034,0
76035,0
76036,1
76037,0
76038,0
76039,0
76040,0
76041,0
76042,0
76043,1
76044,1
76045,1
76046,0
76047,0
76048,0
76049,1
76050,0
76051,1
76052,1
76053,1
76054,1
76055,1
76056,1
76057,0
76058,0
76059,1
76060,1
76061,0
76062,1
76063,0
76064,0
76065,1
76066,0
76067,1
76068,0
76069,0
76070,0
76071,1
76072,0
76073,0
76074,0
76075,0
76076,0
76077,0
76078,0
76079,0
76080,1
76081,1
76082,0
76083,1
76084,0
76085,1
76086,1
76087,0
76088,0
76089,0
76090,1
76091,0
76092,0
76093,1
76094,1
76095,0
76096,0
76097,1
76098,0
76099,1
76100,0
76101,1
76102,1
76103,0
76104,1
76105,1
76106,1
76107,0
76108,0
76109,1
76110,0
76111,1
76112,0
76113,1
76114,0
76115,0
76116,1
76117,1
76118,0
76119,1
76120,1
76121,1
76122,0
76123,0
76124,0
76125,1
76126,1
76127,1
76128,1
76129,0
76130,1
76131,1
76132,0
76133,1
76134,1
76135,0
76136,0
76137,1
76138,0
76139,0
76140,1
76141,1
76142,1
76143,0
76144,1
76145,0
76146,1
76147,1
76148,1
76149,1
76150,0
76151,1
76152,0
76153,1
76154,0
76155,1
76156,1
76157,1
76158,0
76159,0
76160,0
76161,0
76162,0
76163,0
76164,1
76165,0
76166,0
76167,0
76168,1
76169,0
76170,1
76171,0
76172,0
76173,0
76174,1
76175,0
76176,1
76177,0
76178,1
76179,0
76180,1
76181,0
76182,0
76183,1
76184,0
76185,0
76186,0
76187,1
76188,0
76189,0
76190,0
76191,0
76192,0
76193,1
76194,1
76195,1
76196,0
76197,0
76198,0
76199,0
76200,1
76201,1
76202,1
76203,0
76204,0
76205,0
76206,1
76207,0
76208,0
76209,1
76210,1
76211,0
76212,0
76213,1
76214,1
76215,0
76216,1
76217,1
76218,0
76219,0
76220,0
76221,1
76222,0
76223,1
76224,1
76225,1
76226,0
76227,1
76228,0
76229,1
76230,0
76231,0
76232,0
76233,0
76234,1
76235,0
76236,0
76237,1
76238,1
76239,1
76240,1
76241,0
76242,1
76243,0
76244,0
76245,0
76246,0
76247,0
76248,1
76249,1
76250,0
76251,1
76252,0
76253,0
76254,0
76255,1
76256,1
76257,0
76258,0
76259,0
76260,1
76261,0
76262,1
76263,1
76264,1
76265,1
76266,1
76267,0
76268,0
76269,1
76270,1
76271,1
76272,1
76273,0
76274,0
76275,0
76276,0
76277,0
76278,0
76279,1
76280,1
76281,0
76282,0
76283,0
76284,1
76285,0
76286,0
76287,0
76288,0
76289,1
76290,1
76291,1
76292,0
76293,1
76294,0
76295,0
76296,1
76297,0
76298,0
76299,1
76300,1
76301,1
76302,1
76303,1
76304,1
76305,1
76306,1
76307,1
76308,0
76309,0
76310,1
76311,0
76312,0
76313,0
76314,1
76315,1
76316,1
76317,1
76318,0
76319,1
76320,0
76321,0
76322,0
76323,0
76324,0
76325,1
76326,1
76327,0
76328,1
76329,1
76330,1
76331,0
76332,0
76333,0
76334,0
76335,1
76336,1
76337,0
76338,1
76339,1
76340,1
76341,0
76342,0
76343,1
76344,1
76345,0
76346,1
76347,0
76348,0
76349,0
76350,0
76351,1
76352,1
76353,1
76354,1
76355,0
76356,1
76357,0
76358,1
76359,0
76360,1
76361,0
76362,1
76363,0
76364,0
76365,1
76366,1
76367,1
76368,1
76369,0
76370,0
76371,1
76372,0
76373,1
76374,0
76375,1
76376,0
76377,1
76378,0
76379,0
76380,1
76381,1
76382,1
76383,0
76384,0
76385,1
76386,0
76387,1
76388,0
76389,0
76390,0
76391,0
76392,1
76393,1
76394,0
76395,1
76396,1
76397,0
76398,0
76399,1
76400,0
76401,0
76402,0
76403,1
76404,0
76405,1
76406,0
76407,1
76408,0
76409,1
76410,1
76411,0
76412,0
76413,1
76414,0
76415,0
76416,0
76417,0
76418,1
76419,1
76420,0
76421,0
76422,1
76423,0
76424,1
76425,0
76426,0
76427,1
76428,1
76429,1
76430,0
76431,1
76432,0
76433,1
76434,0
76435,1
76436,1
76437,1
76438,0
76439,1
76440,0
76441,0
76442,0
76443,1
76444,0
76445,1
76446,0
76447,0
76448,1
76449,1
76450,1
76451,0
76452,0
76453,0
76454,1
76455,1
76456,1
76457,1
76458,1
76459,0
76460,1
76461,0
76462,0
76463,1
76464,1
76465,1
76466,0
76467,0
76468,0
76469,0
76470,0
76471,1
76472,1
76473,1
76474,0
76475,1
76476,1
76477,0
76478,1
76479,0
76480,0
76481,0
76482,1
76483,0
76484,0
76485,1
76486,0
76487,1
76488,1
76489,1
76490,1
76491,0
76492,0
76493,1
76494,0
76495,1
76496,0
76497,1
76498,1
76499,0
76500,0
76501,0
76502,1
76503,0
76504,1
76505,0
76506,1
76507,0
76508,0
76509,1
76510,1
76511,1
76512,0
76513,1
76514,0
76515,1
76516,1
76517,1
76518,0
76519,0
76520,1
76521,1
76522,1
76523,0
76524,0
76525,1
76526,1
76527,1
76528,1
76529,0
76530,1
76531,0
76532,0
76533,1
76534,1
76535,1
76536,0
76537,1
76538,0
76539,0
76540,1
76541,1
76542,1
76543,1
76544,1
76545,0
76546,1
76547,1
76548,1
76549,0
76550,0
76551,1
76552,1
76553,0
76554,0
76555,0
76556,0
76557,0
76558,1
76559,1
76560,0
76561,1
76562,1
76563,1
76564,0
76565,0
76566,1
76567,1
76568,1
76569,0
76570,1
76571,1
76572,0
76573,1
76574,0
76575,0
76576,1
76577,1
76578,0
76579,0
76580,0
76581,0
76582,0
76583,1
76584,0
76585,0
76586,1
76587,0
76588,1
76589,0
76590,0
76591,0
76592,1
76593,0
76594,1
76595,0
76596,0
76597,1
76598,1
76599,0
76600,1
76601,1
76602,1
76603,0
76604,0
76605,0
76606,0
76607,1
76608,1
76609,1
76610,0
76611,1
76612,1
76613,0
76614,0
76615,1
76616,1
76617,1
76618,0
76619,0
76620,0
76621,1
76622,0
76623,0
76624,1
76625,0
76626,0
76627,1
76628,0
76629,0
76630,0
76631,0
76632,0
76633,1
76634,1
76635,0
76636,0
76637,0
76638,0
76639,0
76640,1
76641,0
76642,1
76643,0
76644,0
76645,1
76646,0
76647,1
76648,0
76649,1
76650,0
76651,1
76652,0
76653,0
76654,0
76655,1
76656,1
76657,0
76658,1
76659,1
76660,1
76661,0
76662,0
76663,0
76664,0
76665,1
76666,1
76667,1
76668,1
76669,1
76670,0
76671,1
76672,0
76673,1
76674,0
76675,1
76676,1
76677,1
76678,0
76679,1
76680,1
76681,0
76682,1
76683,0
76684,1
76685,0
76686,1
76687,0
76688,1
76689,1
76690,0
76691,0
76692,1
76693,1
76694,0
76695,1
76696,0
76697,0
76698,1
76699,1
76700,1
76701,1
76702,1
76703,0
76704,0
76705,1
76706,0
76707,0
76708,1
76709,0
76710,1
76711,0
76712,0
76713,0
76714,0
76715,1
76716,1
76717,0
76718,0
76719,0
76720,0
76721,0
76722,1
76723,0
76724,0
76725,0
76726,1
76727,1
76728,0
76729,1
76730,0
76731,1
76732,0
76733,1
76734,1
76735,1
76736,0
76737,0
76738,1
76739,0
76740,0
76741,1
76742,0
76743,0
76744,0
76745,0
76746,1
76747,1
76748,0
76749,0
76750,1
76751,0
76752,0
76753,1
76754,0
76755,1
76756,0
76757,1
76758,1
76759,1
76760,0
76761,0
76762,0
76763,1
76764,1
76765,0
76766,0
76767,0
76768,1
76769,1
76770,0
76771,1
76772,1
76773,1
76774,0
76775,1
76776,0
76777,1
76778,0
76779,1
76780,1
76781,1
76782,1
76783,1
76784,1
76785,1
76786,0
76787,1
76788,0
76789,1
76790,1
76791,0
76792,1
76793,0
76794,0
76795,1
76796,0
76797,0
76798,0
76799,0
76800,1
76801,1
76802,1
76803,0
76804,0
76805,1
76806,1
76807,0
76808,1
76809,0
76810,1
76811,1
76812,1
76813,0
76814,1
76815,1
76816,0
76817,0
76818,0
76819,1
76820,1
76821,0
76822,0
76823,1
76824,0
76825,1
76826,0
76827,0
76828,0
76829,1
76830,0
76831,0
76832,0
76833,1
76834,1
76835,1
76836,0
76837,0
76838,0
76839,0
76840,0
76841,0
76842,0
76843,0
76844,0
76845,1
76846,1
76847,0
76848,1
76849,1
76850,0
76851,1
76852,1
76853,0
76854,0
76855,0
76856,0
76857,1
76858,1
76859,1
76860,0
76861,1
76862,0
76863,0
76864,0
76865,0
76866,0
76867,0
76868,0
76869,0
76870,1
76871,0
76872,1
76873,0
76874,0
76875,1
76876,0
76877,0
76878,1
76879,0
76880,0
76881,0
76882,1
76883,0
76884,1
76885,1
76886,0
76887,1
76888,0
76889,0
76890,0
76891,0
76892,0
76893,1
76894,1
76895,1
76896,0
76897,0
76898,0
76899,1
76900,1
76901,1
76902,1
76903,0
76904,1
76905,1
76906,1
76907,1
76908,1
76909,0
76910,1
76911,1
76912,0
76913,0
76914,0
76915,0
76916,1
76917,1
76918,1
76919,1
76920,1
76921,1
76922,0
76923,0
76924,0
76925,0
76926,1
76927,1
76928,0
76929,1
76930,1
76931,1
76932,1
76933,1
76934,0
76935,0
76936,0
76937,1
76938,0
76939,0
76940,0
76941,1
76942,1
76943,0
76944,0
76945,1
76946,1
76947,0
76948,0
76949,1
76950,0
76951,1
76952,0
76953,1
76954,0
76955,1
76956,0
76957,0
76958,1
76959,0
76960,0
76961,0
76962,1
76963,0
76964,1
76965,0
76966,1
76967,1
76968,1
76969,0
76970,1
76971,1
76972,1
76973,1
76974,1
76975,0
76976,0
76977,1
76978,0
76979,1
76980,0
76981,1
76982,0
76983,1
76984,1
76985,1
76986,0
76987,0
76988,0
76989,0
76990,0
76991,1
76992,1
76993,1
76994,0
76995,1
76996,1
76997,0
76998,1
76999,1
77000,1
77001,1
77002,0
77003,1
77004,0
77005,0
77006,0
77007,0
77008,0
77009,0
77010,1
77011,0
77012,0
77013,0
77014,1
77015,0
77016,0
77017,1
77018,1
77019,0
77020,0
77021,0
77022,0
77023,1
77024,0
77025,1
77026,0
77027,0
77028,0
77029,0
77030,0
77031,0
77032,0
77033,0
77034,0
77035,1
77036,1
77037,0
77038,1
77039,1
77040,0
77041,1
77042,0
77043,0
77044,1
77045,1
77046,1
77047,0
77048,0
77049,1
77050,0
77051,0
77052,0
77053,1
77054,1
77055,0
77056,1
77057,0
77058,1
77059,0
77060,0
77061,1
77062,1
77063,1
77064,0
77065,0
77066,1
77067,1
77068,0
77069,0
77070,0
77071,0
77072,1
77073,0
77074,0
77075,1
77076,0
77077,1
77078,1
77079,1
77080,0
77081,1
77082,1
77083,0
77084,1
77085,0
77086,0
77087,1
77088,0
77089,0
77090,0
77091,1
77092,1
77093,1
77094,1
77095,1
77096,1
77097,0
77098,1
77099,1
77100,1
77101,1
77102,0
77103,0
77104,0
77105,0
77106,1
77107,0
77108,0
77109,1
77110,0
77111,0
77112,0
77113,1
77114,0
77115,1
77116,1
77117,0
77118,1
77119,1
77120,0
77121,1
77122,1
77123,0
77124,1
77125,0
77126,1
77127,0
77128,0
77129,1
77130,1
77131,1
77132,1
77133,0
77134,1
77135,0
77136,1
77137,1
77138,0
77139,0
77140,1
77141,0
77142,0
77143,1
77144,1
77145,1
77146,0
77147,1
77148,1
77149,1
77150,1
77151,1
77152,1
77153,0
77154,0
77155,0
77156,0
77157,0
77158,0
77159,1
77160,1
77161,0
77162,0
77163,1
77164,1
77165,0
77166,1
77167,1
77168,0
77169,0
77170,0
77171,1
77172,1
77173,1
77174,1
77175,1
77176,1
77177,1
77178,1
77179,1
77180,1
77181,0
77182,0
77183,1
77184,1
77185,1
77186,0
77187,0
77188,0
77189,1
77190,1
77191,0
77192,1
77193,1
77194,0
77195,0
77196,1
77197,0
77198,0
77199,0
77200,1
77201,0
77202,0
77203,0
77204,0
77205,1
77206,0
77207,1
77208,0
77209,0
77210,0
77211,0
77212,1
77213,0
77214,0
77215,1
77216,0
77217,1
77218,0
77219,1
77220,0
77221,1
77222,0
77223,0
77224,0
77225,0
77226,1
77227,1
77228,1
77229,0
77230,1
77231,0
77232,0
77233,0
77234,1
77235,1
77236,0
77237,0
77238,1
77239,1
77240,0
77241,1
77242,1
77243,0
77244,0
77245,1
77246,0
77247,1
77248,1
77249,1
77250,1
77251,0
77252,1
77253,1
77254,1
77255,0
77256,1
77257,0
77258,0
77259,0
77260,1
77261,0
77262,1
77263,1
77264,0
77265,0
77266,1
77267,0
77268,1
77269,0
77270,1
77271,0
77272,0
77273,1
77274,1
77275,0
77276,0
77277,1
77278,1
77279,0
77280,1
77281,0
77282,1
77283,1
77284,0
77285,1
77286,1
77287,0
77288,0
77289,0
77290,1
77291,1
77292,0
77293,1
77294,0
77295,1
77296,0
77297,0
77298,0
77299,1
77300,0
77301,0
77302,0
77303,0
77304,1
77305,0
77306,0
77307,1
77308,1
77309,1
77310,0
77311,0
77312,1
77313,0
77314,0
77315,0
77316,0
77317,0
77318,1
77319,1
77320,0
77321,1
77322,1
77323,0
77324,0
77325,0
77326,1
77327,0
77328,0
77329,1
77330,1
77331,0
77332,1
77333,0
77334,0
77335,0
77336,0
77337,1
77338,1
77339,1
77340,1
77341,1
77342,1
77343,0
77344,1
77345,0
77346,1
77347,1
77348,0
77349,0
77350,0
77351,1
77352,0
77353,1
77354,0
77355,0
77356,0
77357,0
77358,1
77359,0
77360,0
77361,0
77362,1
77363,1
77364,0
77365,1
77366,0
77367,1
77368,1
77369,0
77370,1
77371,0
77372,0
77373,1
77374,0
77375,1
77376,1
77377,0
77378,1
77379,0
77380,1
77381,1
77382,0
77383,1
77384,0
77385,1
77386,0
77387,0
77388,1
77389,0
77390,0
77391,1
77392,1
77393,0
77394,0
77395,0
77396,0
77397,0
77398,0
77399,0
77400,0
77401,1
77402,1
77403,1
77404,0
77405,0
77406,1
77407,0
77408,1
77409,0
77410,1
77411,1
77412,1
77413,1
77414,1
77415,0
77416,0
77417,0
77418,0
77419,1
77420,0
77421,1
77422,1
77423,0
77424,0
77425,1
77426,1
77427,0
77428,1
77429,1
77430,1
77431,1
77432,0
77433,1
77434,0
77435,0
77436,0
77437,0
77438,1
77439,0
77440,0
77441,1
77442,1
77443,1
77444,1
77445,0
77446,1
77447,1
77448,0
77449,1
77450,0
77451,0
77452,1
77453,0
77454,0
77455,1
77456,1
77457,1
77458,1
77459,0
77460,0
77461,0
77462,0
77463,0
77464,0
77465,1
77466,0
77467,0
77468,0
77469,0
77470,1
77471,0
77472,1
77473,0
77474,1
77475,1
77476,1
77477,0
77478,0
77479,0
77480,1
77481,0
77482,1
77483,1
77484,0
77485,0
77486,0
77487,1
77488,1
77489,1
77490,1
77491,1
77492,1
77493,1
77494,0
77495,0
77496,1
77497,1
77498,1
77499,1
77500,1
77501,1
77502,1
77503,0
77504,0
77505,1
77506,1
77507,0
77508,1
77509,1
77510,1
77511,0
77512,0
77513,0
77514,0
77515,0
77516,1
77517,0
77518,0
77519,1
77520,0
77521,1
77522,0
77523,1
77524,1
77525,1
77526,1
77527,0
77528,0
77529,1
77530,1
77531,1
77532,1
77533,0
77534,1
77535,0
77536,1
77537,0
77538,0
77539,1
77540,1
77541,1
77542,1
77543,1
77544,0
77545,0
77546,1
77547,1
77548,1
77549,0
77550,0
77551,1
77552,1
77553,1
77554,0
77555,1
77556,0
77557,0
77558,1
77559,1
77560,1
77561,1
77562,0
77563,1
77564,0
77565,0
77566,0
77567,0
77568,1
77569,0
77570,0
77571,1
77572,1
77573,0
77574,0
77575,0
77576,0
77577,1
77578,0
77579,1
77580,1
77581,1
77582,1
77583,1
77584,0
77585,1
77586,0
77587,1
77588,0
77589,0
77590,0
77591,1
77592,1
77593,1
77594,0
77595,1
77596,0
77597,1
77598,0
77599,1
77600,0
77601,0
77602,1
77603,0
77604,0
77605,1
77606,1
77607,1
77608,1
77609,0
77610,1
77611,0
77612,0
77613,0
77614,0
77615,0
77616,1
77617,1
77618,0
77619,1
77620,1
77621,0
77622,1
77623,1
77624,1
77625,0
77626,0
77627,1
77628,0
77629,1
77630,1
77631,1
77632,0
77633,0
77634,1
77635,1
77636,1
77637,0
77638,1
77639,0
77640,1
77641,0
77642,0
77643,0
77644,0
77645,0
77646,1
77647,1
77648,0
77649,0
77650,0
77651,1
77652,0
77653,0
77654,0
77655,1
77656,0
77657,1
77658,1
77659,0
77660,0
77661,0
77662,1
77663,1
77664,0
77665,0
77666,0
77667,0
77668,1
77669,0
77670,1
77671,1
77672,0
77673,0
77674,1
77675,1
77676,1
77677,1
77678,0
77679,0
77680,0
77681,0
77682,0
77683,1
77684,0
77685,0
77686,1
77687,0
77688,1
77689,1
77690,1
77691,1
77692,1
77693,1
77694,0
77695,1
77696,1
77697,0
77698,0
77699,0
77700,1
77701,1
77702,1
77703,0
77704,1
77705,0
77706,1
77707,1
77708,1
77709,0
77710,1
77711,1
77712,1
77713,0
77714,0
77715,0
77716,1
77717,1
77718,0
77719,1
77720,0
77721,0
77722,1
77723,1
77724,1
77725,0
77726,1
77727,0
77728,0
77729,0
77730,0
77731,0
77732,0
77733,1
77734,0
77735,1
77736,0
77737,0
77738,1
77739,1
77740,0
77741,0
77742,1
77743,1
77744,1
77745,1
77746,0
77747,1
77748,1
77749,0
77750,0
77751,1
77752,1
77753,0
77754,0
77755,0
77756,1
77757,1
77758,0
77759,1
77760,0
77761,0
77762,1
77763,0
77764,1
77765,0
77766,1
77767,0
77768,1
77769,1
77770,1
77771,1
77772,1
77773,0
77774,0
77775,0
77776,1
77777,0
77778,0
77779,0
77780,0
77781,0
77782,0
77783,1
77784,0
77785,0
77786,1
77787,0
77788,0
77789,1
77790,0
77791,0
77792,0
77793,1
77794,0
77795,0
77796,1
77797,0
77798,1
77799,0
77800,0
77801,1
77802,1
77803,0
77804,0
77805,0
77806,0
77807,1
77808,0
77809,0
77810,1
77811,1
77812,1
77813,0
77814,0
77815,0
77816,0
77817,1
77818,0
77819,0
77820,0
77821,1
77822,1
77823,0
77824,1
77825,0
77826,0
77827,1
77828,0
77829,1
77830,1
77831,1
77832,1
77833,0
77834,0
77835,1
77836,0
77837,0
77838,1
77839,0
77840,0
77841,0
77842,1
77843,1
77844,0
77845,1
77846,0
77847,0
77848,0
77849,1
77850,1
77851,1
77852,1
77853,1
77854,0
77855,1
77856,1
77857,1
77858,0
77859,0
77860,0
77861,0
77862,0
77863,1
77864,0
77865,0
77866,1
77867,1
77868,0
77869,0
77870,1
77871,0
77872,0
77873,1
77874,1
77875,0
77876,0
77877,0
77878,1
77879,1
77880,1
77881,1
77882,0
77883,1
77884,1
77885,1
77886,0
77887,0
77888,0
77889,0
77890,0
77891,0
77892,0
77893,1
77894,0
77895,1
77896,0
77897,1
77898,0
77899,1
77900,1
77901,0
77902,0
77903,1
77904,1
77905,1
77906,0
77907,1
77908,1
77909,0
77910,1
77911,0
77912,0
77913,1
77914,1
77915,0
77916,1
77917,1
77918,1
77919,1
77920,1
77921,0
77922,1
77923,1
77924,1
77925,0
77926,0
77927,1
77928,1
77929,1
77930,0
77931,0
77932,1
77933,0
77934,0
77935,0
77936,1
77937,0
77938,1
77939,0
77940,0
77941,0
77942,1
77943,0
77944,1
77945,0
77946,0
77947,0
77948,0
77949,1
77950,1
77951,0
77952,1
77953,1
77954,0
77955,0
77956,0
77957,1
77958,1
77959,0
77960,1
77961,1
77962,0
77963,0
77964,1
77965,0
77966,1
77967,0
77968,1
77969,1
77970,0
77971,1
77972,0
77973,1
77974,1
77975,0
77976,1
77977,1
77978,0
77979,1
77980,1
77981,1
77982,1
77983,0
77984,1
77985,0
77986,0
77987,0
77988,0
77989,1
77990,1
77991,0
77992,1
77993,1
77994,0
77995,1
77996,0
77997,0
77998,1
77999,1
78000,0
78001,1
78002,0
78003,0
78004,0
78005,0
78006,0
78007,0
78008,1
78009,0
78010,1
78011,1
78012,1
78013,1
78014,0
78015,0
78016,1
78017,1
78018,1
78019,1
78020,1
78021,0
78022,0
78023,0
78024,0
78025,0
78026,1
78027,1
78028,1
78029,0
78030,0
78031,0
78032,1
78033,1
78034,1
78035,1
78036,1
78037,1
78038,1
78039,0
78040,0
78041,1
78042,0
78043,0
78044,1
78045,1
78046,1
78047,0
78048,0
78049,1
78050,0
78051,1
78052,1
78053,0
78054,1
78055,1
78056,1
78057,0
78058,0
78059,1
78060,0
78061,0
78062,1
78063,1
78064,0
78065,1
78066,1
78067,1
78068,1
78069,0
78070,1
78071,0
78072,1
78073,1
78074,0
78075,0
78076,0
78077,0
78078,1
78079,1
78080,0
78081,0
78082,0
78083,0
78084,0
78085,1
78086,0
78087,0
78088,1
78089,1
78090,0
78091,1
78092,0
78093,1
78094,1
78095,1
78096,1
78097,0
78098,0
78099,0
78100,0
78101,1
78102,1
78103,0
78104,0
78105,1
78106,0
78107,1
78108,0
78109,0
78110,1
78111,0
78112,0
78113,1
78114,1
78115,0
78116,1
78117,0
78118,0
78119,0
78120,0
78121,0
78122,1
78123,1
78124,1
78125,0
78126,0
78127,0
78128,0
78129,1
78130,0
78131,1
78132,1
78133,0
78134,1
78135,0
78136,0
78137,0
78138,0
78139,0
78140,0
78141,0
78142,0
78143,1
78144,0
78145,1
78146,1
78147,1
78148,0
78149,1
78150,1
78151,1
78152,1
78153,0
78154,0
78155,0
78156,0
78157,1
78158,1
78159,0
78160,0
78161,0
78162,0
78163,1
78164,0
78165,0
78166,1
78167,1
78168,0
78169,1
78170,0
78171,0
78172,0
78173,0
78174,0
78175,0
78176,1
78177,1
78178,0
78179,1
78180,0
78181,0
78182,0
78183,0
78184,0
78185,0
78186,0
78187,0
78188,1
78189,1
78190,1
78191,1
78192,1
78193,1
78194,0
78195,1
78196,1
78197,0
78198,0
78199,1
78200,1
78201,1
78202,0
78203,0
78204,1
78205,1
78206,0
78207,0
78208,1
78209,0
78210,1
78211,1
78212,0
78213,0
78214,0
78215,0
78216,0
78217,0
78218,0
78219,1
78220,0
78221,1
78222,0
78223,0
78224,1
78225,0
78226,1
78227,0
78228,1
78229,0
78230,0
78231,0
78232,1
78233,1
78234,0
78235,1
78236,0
78237,0
78238,0
78239,0
78240,0
78241,1
78242,0
78243,0
78244,0
78245,1
78246,0
78247,1
78248,0
78249,1
78250,0
78251,0
78252,0
78253,0
